orig_name,dest_name,d_time,d_dur_traf,d_dist,t_time,t_dist,t_fare
Westwood,Broadview,966,996,8027,3612.0,10320.0,2.75
Westwood,Crown Hill,1216,1240,10431,3573.0,12423.0,2.75
Westwood,Greenwood,1025,1057,9134,3549.0,12172.0,2.75
Westwood,Lake City,316,319,1927,949.0,2018.0,2.75
Westwood,North Green Lake,837,883,9737,3624.0,11127.0,2.75
Roxbury,University District,1487,2132,20437,4898.0,20350.0,2.75
Roxbury,Ballard,1857,2639,23678,4840.0,23466.0,2.75
Roxbury,Fremont,1270,2068,18103,3655.0,20390.0,2.75
Roxbury,Campus Parkway,1498,2147,20762,4530.0,19395.0,2.75
Roxbury,Northgate,1639,2257,25640,4416.0,27508.0,2.75
Roxbury,Broadview,2049,2675,30732,5624.0,29111.0,2.75
Roxbury,Crown Hill,1932,2709,24688,4932.0,24893.0,2.75
Roxbury,Greenwood,1781,2562,23838,4647.0,25623.0,2.75
Roxbury,Lake City,1781,2408,26788,4229.0,26818.0,5.5
Roxbury,North Green Lake,1399,2179,21378,4422.0,22345.0,2.75
Admiral,University District,1096,1829,16764,3579.0,16499.0,0.0
Admiral,Ballard,1506,2218,20196,4807.0,22424.0,2.75
Admiral,Fremont,919,1636,14620,3081.0,14889.0,2.75
Admiral,Campus Parkway,1107,1845,17089,4317.0,15590.0,2.75
Admiral,Northgate,1248,1955,21967,4323.0,23703.0,2.75
Admiral,Broadview,1658,2376,27059,5050.0,23610.0,2.75
Admiral,Crown Hill,1581,2271,21205,4599.0,21088.0,2.75
Admiral,Greenwood,1430,2130,20356,4073.0,20123.0,2.75
Admiral,Lake City,1390,2105,23115,4076.0,23013.0,5.5
Admiral,North Green Lake,1048,1746,17896,4389.0,21281.0,2.75
North Beacon Hill,University District,948,1318,12401,2165.0,12832.0,5.5
North Beacon Hill,Ballard,1657,1916,16031,3367.0,15519.0,5.5
North Beacon Hill,Fremont,1070,1332,10455,2301.0,10748.0,5.5
North Beacon Hill,Campus Parkway,959,1339,12725,2041.0,12243.0,5.5
North Beacon Hill,Northgate,1101,1448,17603,2823.0,19258.0,5.5
North Beacon Hill,Broadview,1510,1871,22695,4270.0,19468.0,5.5
North Beacon Hill,Crown Hill,1452,1819,18942,3639.0,17063.0,5.5
North Beacon Hill,Greenwood,1301,1673,17900,3293.0,15981.0,5.5
North Beacon Hill,Lake City,1242,1601,18751,2992.0,20565.0,5.5
North Beacon Hill,North Green Lake,1199,1444,13731,2649.0,14515.0,5.5
Mt. Baker Station,University District,1085,1385,11537,2384.0,14008.0,5.5
Mt. Baker Station,Ballard,1773,2087,19980,3586.0,16695.0,5.5
Mt. Baker Station,Fremont,1228,1511,11862,2520.0,11924.0,5.5
Mt. Baker Station,Campus Parkway,1096,1405,11862,2413.0,10148.0,2.75
Mt. Baker Station,Northgate,1238,1514,16740,3042.0,20435.0,5.5
Mt. Baker Station,Broadview,1647,1936,21832,4489.0,20644.0,5.5
Mt. Baker Station,Crown Hill,1589,1885,18079,3858.0,18240.0,5.5
Mt. Baker Station,Greenwood,1438,1740,17036,3512.0,17157.0,5.5
Mt. Baker Station,Lake City,1379,1665,17888,3211.0,21741.0,5.5
Mt. Baker Station,North Green Lake,1230,1512,15859,2868.0,15692.0,5.5
Columbia City Station,University District,1136,1606,14282,2614.0,16328.0,5.5
Columbia City Station,Ballard,1824,2301,22725,3682.0,18785.0,5.5
Columbia City Station,Fremont,1219,1939,14112,2376.0,14014.0,5.5
Columbia City Station,Campus Parkway,1147,1622,14607,2496.0,15157.0,5.5
Columbia City Station,Northgate,1289,1732,19485,3018.0,22525.0,5.5
Columbia City Station,Broadview,1698,2153,24577,4345.0,22734.0,5.5
Columbia City Station,Crown Hill,1641,2100,20823,3714.0,20329.0,5.5
Columbia City Station,Greenwood,1489,1955,19781,3368.0,19247.0,5.5
Columbia City Station,Lake City,1430,1882,20633,2771.0,21976.0,5.5
Columbia City Station,North Green Lake,1281,1727,18603,2964.0,17781.0,5.5
Othello Station,University District,1159,1872,16707,2839.0,18841.0,5.5
Othello Station,Ballard,1847,2562,25149,3907.0,21298.0,5.5
Othello Station,Fremont,1241,2210,16537,2601.0,16527.0,5.5
Othello Station,Campus Parkway,1170,1888,17031,2721.0,17669.0,5.5
Othello Station,Northgate,1311,1998,21909,3243.0,25037.0,5.5
Othello Station,Broadview,1721,2418,27001,4570.0,25247.0,5.5
Othello Station,Crown Hill,1663,2366,23248,3939.0,22842.0,5.5
Othello Station,Greenwood,1511,2221,22206,3593.0,21760.0,5.5
Othello Station,Lake City,1453,2148,23057,2996.0,24488.0,5.5
Othello Station,North Green Lake,1303,1993,21028,3189.0,20294.0,5.5
Rainier Beach,University District,1317,2063,21871,4449.0,22435.0,8.25
Rainier Beach,Ballard,2005,2757,30313,4977.0,25075.0,8.25
Rainier Beach,Fremont,1399,2402,21701,4031.0,20121.0,8.25
Rainier Beach,Campus Parkway,1328,2078,22195,4431.0,18638.0,2.75
Rainier Beach,Northgate,1469,2188,27073,4553.0,28915.0,8.25
Rainier Beach,Broadview,1879,2608,32165,6000.0,28841.0,8.25
Rainier Beach,Crown Hill,1821,2553,28412,5549.0,26436.0,8.25
Rainier Beach,Greenwood,1669,2411,27370,5023.0,25354.0,8.25
Rainier Beach,Lake City,1610,2338,28221,5026.0,27362.0,5.5
Rainier Beach,North Green Lake,1461,2183,26192,5099.0,22854.0,2.75
West Seattle Junction/Triangle,North Greenwood,1494,2179,20297,3711.0,20965.0,2.75
West Seattle Junction/Triangle,Oaktree,1439,2122,19845,3414.0,20927.0,2.75
West Seattle Junction/Triangle,Roosevelt,1176,1875,18124,4185.0,21152.0,2.75
West Seattle Junction/Triangle,Husky Stadium,1059,1782,15722,2592.0,15813.0,5.5
West Seattle Junction/Triangle,Interbay,1305,2101,16234,3615.0,16397.0,2.75
West Seattle Junction/Triangle,Denny,575,773,6151,1632.0,8671.0,2.75
West Seattle Junction/Triangle,Westlake,940,1648,12058,2335.0,12953.0,2.75
West Seattle Junction/Triangle,King Street Station,948,1290,7754,2221.0,11163.0,2.75
West Seattle Junction/Triangle,Colman Dock,956,1321,8010,1913.0,10196.0,2.75
West Seattle Junction/Triangle,South Lake Union,959,1686,11750,2411.0,12576.0,2.75
Morgan Junction,North Greenwood,1690,2358,22146,3906.0,22736.0,2.75
Morgan Junction,Oaktree,1635,2301,21694,3609.0,22697.0,2.75
Morgan Junction,Roosevelt,1373,2097,19974,4380.0,22923.0,2.75
Morgan Junction,Husky Stadium,1256,2004,17572,2547.0,17583.0,5.5
Morgan Junction,Interbay,1502,2278,18084,3810.0,18168.0,2.75
Morgan Junction,Denny,772,995,8000,2059.0,8573.0,2.75
Morgan Junction,Westlake,1137,1827,13907,2530.0,14723.0,2.75
Morgan Junction,King Street Station,1144,1502,9604,2356.0,12933.0,2.75
Morgan Junction,Colman Dock,1152,1513,9860,2108.0,11966.0,2.75
Morgan Junction,South Lake Union,1155,1864,13600,2580.0,14334.0,2.75
Westwood,North Greenwood,974,1008,8632,3428.0,11538.0,2.75
Westwood,Oaktree,797,834,7445,2879.0,10394.0,2.75
Westwood,Roosevelt,859,884,7119,2423.0,8814.0,2.75
Westwood,Husky Stadium,1233,1271,11883,2513.0,10119.0,2.75
Westwood,Interbay,1792,1890,18241,4635.0,23541.0,5.5
Westwood,Denny,1364,1661,22300,3625.0,19521.0,5.5
Westwood,Westlake,1178,1460,17245,3921.0,18821.0,5.5
Westwood,King Street Station,1388,1812,19227,2887.0,17051.0,2.75
Westwood,Colman Dock,1448,1897,19354,2812.0,16533.0,2.75
Westwood,South Lake Union,983,1221,16086,3744.0,18417.0,5.5
Roxbury,North Greenwood,1784,2566,23939,4643.0,25888.0,2.75
Roxbury,Oaktree,1729,2509,23487,4585.0,24156.0,2.75
Roxbury,Roosevelt,1506,2130,21957,5356.0,24379.0,2.75
Roxbury,Husky Stadium,1389,2038,19555,3223.0,19042.0,5.5
Roxbury,Interbay,1596,2486,19877,4353.0,20893.0,2.75
Roxbury,Denny,911,993,9224,2316.0,11484.0,2.75
Roxbury,Westlake,1231,2035,15700,3539.0,17855.0,2.75
Roxbury,King Street Station,1242,1540,11360,2723.0,13826.0,2.75
Roxbury,Colman Dock,1249,1551,11616,2717.0,13425.0,2.75
Roxbury,South Lake Union,1183,2016,16149,3432.0,19807.0,2.75
Admiral,North Greenwood,1433,2133,20457,4069.0,20387.0,2.75
Admiral,Oaktree,1378,2076,20005,4552.0,23092.0,2.75
Admiral,Roosevelt,1115,1828,18284,5323.0,23340.0,2.75
Admiral,Husky Stadium,998,1735,15882,3010.0,15437.0,5.5
Admiral,Interbay,1244,2053,16394,4304.0,15048.0,2.75
Admiral,Denny,514,727,6311,1913.0,10639.0,2.75
Admiral,Westlake,879,1602,12218,2965.0,12355.0,2.75
Admiral,King Street Station,887,1244,7914,2929.0,11316.0,2.75
Admiral,Colman Dock,895,1274,8170,2324.0,9620.0,2.75
Admiral,South Lake Union,898,1639,11910,3429.0,14764.0,2.75
North Beacon Hill,North Greenwood,1303,1679,18219,3289.0,16245.0,5.5
North Beacon Hill,Oaktree,1203,1561,17635,2812.0,16326.0,5.5
North Beacon Hill,Roosevelt,968,1327,13921,2843.0,15030.0,5.5
North Beacon Hill,Husky Stadium,851,1238,11519,1330.0,10973.0,2.75
North Beacon Hill,Interbay,1396,1749,12229,3344.0,11023.0,5.5
North Beacon Hill,Denny,461,477,2646,513.0,2100.0,2.75
North Beacon Hill,Westlake,1031,1300,8053,1765.0,8352.0,5.5
North Beacon Hill,King Street Station,652,694,3636,705.0,3903.0,2.75
North Beacon Hill,Colman Dock,727,884,3998,1088.0,4881.0,2.75
North Beacon Hill,South Lake Union,644,1198,8113,2229.0,8056.0,5.5
Mt. Baker Station,North Greenwood,1440,1745,17355,3508.0,17421.0,5.5
Mt. Baker Station,Oaktree,1340,1628,16772,3031.0,17503.0,5.5
Mt. Baker Station,Roosevelt,1105,1393,13057,3062.0,16206.0,5.5
Mt. Baker Station,Husky Stadium,1124,1280,8168,1549.0,12149.0,2.75
Mt. Baker Station,Interbay,1554,1927,13636,3563.0,12200.0,5.5
Mt. Baker Station,Denny,577,614,4048,732.0,3277.0,2.75
Mt. Baker Station,Westlake,976,1503,8408,1984.0,9529.0,5.5
Mt. Baker Station,King Street Station,766,820,4332,924.0,5080.0,2.75
Mt. Baker Station,Colman Dock,898,957,4867,1307.0,6057.0,2.75
Mt. Baker Station,South Lake Union,781,1264,7249,2448.0,9233.0,5.5
Columbia City Station,North Greenwood,1491,1960,20100,3364.0,19511.0,5.5
Columbia City Station,Oaktree,1391,1844,19517,3127.0,19592.0,5.5
Columbia City Station,Roosevelt,1156,1604,15802,3210.0,18403.0,5.5
Columbia City Station,Husky Stadium,1039,1514,13400,1645.0,14239.0,2.75
Columbia City Station,Interbay,1609,2228,16374,3328.0,14842.0,5.5
Columbia City Station,Denny,631,752,4987,828.0,5366.0,2.75
Columbia City Station,Westlake,1028,1722,11152,2048.0,11618.0,5.5
Columbia City Station,King Street Station,1072,1130,7122,1020.0,7170.0,2.75
Columbia City Station,Colman Dock,1147,1337,7484,1403.0,8147.0,2.75
Columbia City Station,South Lake Union,833,1485,9994,2458.0,11310.0,5.5
Othello Station,North Greenwood,1514,2226,22525,3589.0,22024.0,5.5
Othello Station,Oaktree,1414,2110,21941,3352.0,22105.0,5.5
Othello Station,Roosevelt,1178,1871,18227,3435.0,20916.0,5.5
Othello Station,Husky Stadium,1061,1777,15825,1870.0,16752.0,2.75
Othello Station,Interbay,1668,2645,19476,3553.0,17355.0,5.5
Othello Station,Denny,647,964,7006,1053.0,7879.0,2.75
Othello Station,Westlake,1050,1994,13577,2273.0,14131.0,5.5
Othello Station,King Street Station,954,1583,10311,1245.0,9682.0,2.75
Othello Station,Colman Dock,1374,1598,9705,1628.0,10660.0,2.75
Othello Station,South Lake Union,855,1756,12419,2683.0,13823.0,5.5
Rainier Beach,North Greenwood,1672,2416,27689,5019.0,25618.0,8.25
Rainier Beach,Oaktree,1572,2301,27105,5262.0,24665.0,2.75
Rainier Beach,Roosevelt,1336,2061,23391,4932.0,24216.0,8.25
Rainier Beach,Husky Stadium,1219,1967,20989,3360.0,20346.0,5.5
Rainier Beach,Interbay,1826,2841,24640,5583.0,20166.0,2.75
Rainier Beach,Denny,1061,1088,12029,2543.0,11473.0,5.5
Rainier Beach,Westlake,1208,2185,18741,3915.0,17586.0,8.25
Rainier Beach,King Street Station,1112,1780,15475,2794.0,12555.0,2.75
Rainier Beach,Colman Dock,1120,1791,15731,3118.0,14254.0,5.5
Rainier Beach,South Lake Union,1013,1947,17582,4375.0,16106.0,2.75
West Seattle Junction/Triangle,Uptown,974,1704,11240,2612.0,12430.0,2.75
West Seattle Junction/Triangle,Lander,626,991,7112,2136.0,10141.0,5.5
West Seattle Junction/Triangle,Stadium,829,1174,7280,2153.0,7633.0,2.75
West Seattle Junction/Triangle,Capitol Hill,990,1689,14309,2788.0,12850.0,2.75
West Seattle Junction/Triangle,15th Ave,1063,1663,10839,3017.0,13023.0,2.75
West Seattle Junction/Triangle,Madison,1526,2080,15769,3290.0,15561.0,2.75
West Seattle Junction/Triangle,Central,1112,1660,12365,3100.0,13227.0,2.75
West Seattle Junction/Triangle,Pike/Pine,1036,1666,10921,2593.0,11880.0,2.75
West Seattle Junction/Triangle,First Hill,850,1485,10188,2626.0,11786.0,2.75
West Seattle Junction/Triangle,Yesler Terrace,890,1516,10429,3322.0,15471.0,2.75
Morgan Junction,Uptown,1171,1881,13089,2777.0,14220.0,2.75
Morgan Junction,Lander,823,1213,8961,3516.0,16727.0,2.75
Morgan Junction,Stadium,1025,1385,9130,2458.0,13073.0,2.75
Morgan Junction,Capitol Hill,1186,1910,16158,3021.0,14234.0,2.75
Morgan Junction,15th Ave,1511,1805,12666,2912.0,13755.0,2.75
Morgan Junction,Madison,1722,2301,17619,3485.0,17332.0,2.75
Morgan Junction,Central,1575,1840,13955,3295.0,14997.0,2.75
Morgan Junction,Pike/Pine,1233,1908,12771,2665.0,12989.0,2.75
Morgan Junction,First Hill,1046,1727,12038,3001.0,14133.0,2.75
Morgan Junction,Yesler Terrace,1277,1700,11796,3301.0,14649.0,2.75
Westwood,Uptown,1270,1561,17673,3495.0,18375.0,5.5
Westwood,Lander,1405,1845,23258,3512.0,20588.0,5.5
Westwood,Stadium,1362,1922,21206,3046.0,17315.0,2.75
Westwood,Capitol Hill,1157,1481,15916,3697.0,18817.0,5.5
Westwood,15th Ave,1484,1891,19602,3750.0,18260.0,5.5
Westwood,Madison,1404,1750,18808,4323.0,21206.0,2.75
Westwood,Central,1479,1796,19408,4229.0,19771.0,5.5
Westwood,Pike/Pine,1372,1779,18616,3503.0,17495.0,5.5
Westwood,First Hill,1255,1702,18766,3359.0,17024.0,5.5
Westwood,Yesler Terrace,1241,1675,18996,3796.0,17569.0,5.5
Roxbury,Uptown,1265,2089,14882,3483.0,15679.0,2.75
Roxbury,Lander,968,1236,10932,2737.0,13591.0,2.75
Roxbury,Stadium,1123,1424,10886,2565.0,12781.0,2.75
Roxbury,Capitol Hill,1320,1944,18142,3415.0,15969.0,5.5
Roxbury,15th Ave,1393,1930,14673,4128.0,15913.0,2.75
Roxbury,Madison,1718,2389,22719,4521.0,19367.0,2.75
Roxbury,Central,1442,1915,16198,4092.0,17044.0,2.75
Roxbury,Pike/Pine,1367,1944,14755,3705.0,15733.0,2.75
Roxbury,First Hill,1180,1762,14022,3427.0,14348.0,2.75
Roxbury,Yesler Terrace,1220,1786,14262,3498.0,16660.0,2.75
Admiral,Uptown,913,1656,11399,3180.0,11874.0,2.75
Admiral,Lander,566,944,7272,2417.0,12101.0,5.5
Admiral,Stadium,768,1127,7440,2771.0,10272.0,2.75
Admiral,Capitol Hill,929,1641,14469,3202.0,12364.0,5.5
Admiral,15th Ave,1002,1614,10999,3615.0,12434.0,2.75
Admiral,Madison,1465,2037,15929,4608.0,15562.0,2.75
Admiral,Central,1051,1616,12525,3518.0,12651.0,2.75
Admiral,Pike/Pine,975,1620,11081,3368.0,11668.0,2.75
Admiral,First Hill,789,1438,10348,3224.0,11197.0,2.75
Admiral,Yesler Terrace,829,1472,10589,3481.0,12475.0,2.75
North Beacon Hill,Uptown,1065,1350,7235,2160.0,7754.0,5.5
North Beacon Hill,Lander,59,58,140,113.0,140.0,0.0
North Beacon Hill,Stadium,604,700,3275,835.0,4154.0,2.75
North Beacon Hill,Capitol Hill,1047,1100,5712,1522.0,7900.0,2.75
North Beacon Hill,15th Ave,633,684,3920,2067.0,6264.0,5.5
North Beacon Hill,Madison,972,1070,7678,2808.0,11564.0,5.5
North Beacon Hill,Central,558,641,4273,1457.0,5926.0,5.5
North Beacon Hill,Pike/Pine,777,827,4206,1506.0,7923.0,2.75
North Beacon Hill,First Hill,621,752,3701,1390.0,4327.0,2.75
North Beacon Hill,Yesler Terrace,500,550,2953,1063.0,3271.0,2.75
Mt. Baker Station,Uptown,1068,1604,8835,2670.0,9525.0,2.75
Mt. Baker Station,Lander,275,290,1333,327.0,1369.0,2.75
Mt. Baker Station,Stadium,762,870,4682,1054.0,5331.0,2.75
Mt. Baker Station,Capitol Hill,1076,1188,7314,1741.0,9077.0,2.75
Mt. Baker Station,15th Ave,642,733,4061,1641.0,5096.0,2.75
Mt. Baker Station,Madison,890,855,7509,1920.0,8244.0,2.75
Mt. Baker Station,Central,449,527,3683,1049.0,4589.0,2.75
Mt. Baker Station,Pike/Pine,825,915,4742,1725.0,9100.0,2.75
Mt. Baker Station,First Hill,695,859,4139,1869.0,5556.0,5.5
Mt. Baker Station,Yesler Terrace,574,656,3390,1305.0,3586.0,2.75
Columbia City Station,Uptown,1120,1826,11580,2385.0,11115.0,5.5
Columbia City Station,Lander,498,519,3626,423.0,3458.0,2.75
Columbia City Station,Stadium,1024,1150,6761,1150.0,7421.0,2.75
Columbia City Station,Capitol Hill,969,1419,11986,1837.0,11167.0,2.75
Columbia City Station,15th Ave,972,1122,7364,2202.0,9530.0,5.5
Columbia City Station,Madison,1189,1198,9768,2943.0,13925.0,5.5
Columbia City Station,Central,741,862,5942,1637.0,6484.0,2.75
Columbia City Station,Pike/Pine,1197,1257,7692,1821.0,11190.0,2.75
Columbia City Station,First Hill,829,1215,7866,1883.0,8772.0,5.5
Columbia City Station,Yesler Terrace,920,980,6439,1545.0,5455.0,2.75
Othello Station,Uptown,1142,2098,14005,2610.0,13628.0,5.5
Othello Station,Lander,725,807,5846,648.0,5971.0,2.75
Othello Station,Stadium,835,1466,9837,1375.0,9933.0,2.75
Othello Station,Capitol Hill,992,1685,14411,2062.0,13679.0,2.75
Othello Station,15th Ave,1160,1367,9458,2427.0,12043.0,5.5
Othello Station,Madison,1381,1364,13218,3168.0,16438.0,5.5
Othello Station,Central,929,1107,8037,1817.0,9464.0,5.5
Othello Station,Pike/Pine,1363,1569,10415,2046.0,13702.0,2.75
Othello Station,First Hill,852,1481,10291,2108.0,11285.0,5.5
Othello Station,Yesler Terrace,1132,1342,7915,2039.0,8106.0,2.75
Rainier Beach,Uptown,1300,2290,19169,4130.0,17222.0,8.25
Rainier Beach,Lander,1073,1210,9086,2138.0,9565.0,5.5
Rainier Beach,Stadium,1215,1614,14599,2924.0,12806.0,2.75
Rainier Beach,Capitol Hill,1150,1875,19575,3552.0,17274.0,5.5
Rainier Beach,15th Ave,1223,1850,16106,3659.0,13586.0,2.75
Rainier Beach,Madison,1589,1608,15159,3758.0,16734.0,2.75
Rainier Beach,Central,1305,1475,11371,3187.0,13079.0,2.75
Rainier Beach,Pike/Pine,1196,1864,16188,3440.0,13393.0,2.75
Rainier Beach,First Hill,1010,1682,15455,3530.0,13151.0,2.75
Rainier Beach,Yesler Terrace,1050,1706,15695,2795.0,12050.0,2.75
West Seattle Junction/Triangle,Morgan Junction,336,295,1972,502.0,2403.0,2.75
West Seattle Junction/Triangle,Westwood,1667,2382,27269,4175.0,26037.0,5.5
West Seattle Junction/Triangle,Roxbury,717,768,6689,1537.0,7698.0,2.75
West Seattle Junction/Triangle,Admiral,292,339,2064,589.0,2197.0,2.75
West Seattle Junction/Triangle,North Beacon Hill,688,1052,7252,2079.0,10112.0,5.5
West Seattle Junction/Triangle,Mt. Baker Station,781,1131,8188,2281.0,11359.0,5.5
West Seattle Junction/Triangle,Columbia City Station,773,1145,8757,2457.0,13600.0,2.75
West Seattle Junction/Triangle,Othello Station,927,1235,11259,2599.0,15875.0,5.5
West Seattle Junction/Triangle,Rainier Beach,1005,1301,16059,3930.0,19886.0,2.75
Morgan Junction,West Seattle Junction/Triangle,356,347,1972,587.0,2243.0,2.75
Morgan Junction,Westwood,1863,2603,29119,4310.0,27808.0,5.5
Morgan Junction,Roxbury,531,555,4796,1225.0,5561.0,2.75
Morgan Junction,Admiral,629,668,3984,988.0,4309.0,2.75
Morgan Junction,North Beacon Hill,884,1274,9101,3565.0,16782.0,2.75
Morgan Junction,Mt. Baker Station,977,1353,10038,4097.0,18888.0,2.75
Morgan Junction,Columbia City Station,970,1365,10607,2875.0,15180.0,2.75
Morgan Junction,Othello Station,1123,1448,13109,3917.0,23111.0,5.5
Morgan Junction,Rainier Beach,1201,1520,17908,4408.0,21466.0,2.75
Westwood,West Seattle Junction/Triangle,1576,1994,27333,4185.0,25215.0,5.5
Westwood,Morgan Junction,1772,2184,29148,4295.0,27120.0,5.5
Westwood,Roxbury,1881,2305,30855,4821.0,28232.0,5.5
Westwood,Admiral,1547,1956,27464,5590.0,27457.0,5.5
Westwood,North Beacon Hill,1395,1811,22197,3455.0,20559.0,5.5
Westwood,Mt. Baker Station,1404,1807,22170,3657.0,21806.0,5.5
Westwood,Columbia City Station,1552,1993,24903,3735.0,23579.0,5.5
Westwood,Othello Station,1723,2151,27717,3975.0,26322.0,5.5
Westwood,Rainier Beach,1801,2237,32517,5666.0,29182.0,5.5
Roxbury,West Seattle Junction/Triangle,738,798,6888,1533.0,7703.0,2.75
Roxbury,Morgan Junction,544,574,4789,1136.0,5562.0,2.75
Roxbury,Westwood,1997,2637,31102,5046.0,29047.0,5.5
Roxbury,Admiral,938,1006,8747,2163.0,9960.0,2.75
Roxbury,North Beacon Hill,1030,1298,11072,2774.0,13611.0,2.75
Roxbury,Mt. Baker Station,1123,1378,12009,3477.0,14852.0,5.5
Roxbury,Columbia City Station,1062,1172,9601,3613.0,30453.0,0.0
Roxbury,Othello Station,1093,1194,10500,3358.0,27840.0,0.0
Roxbury,Rainier Beach,1128,1168,13554,4182.0,31409.0,0.0
Admiral,West Seattle Junction/Triangle,292,318,2064,626.0,2219.0,2.75
Admiral,Morgan Junction,595,584,3984,994.0,4171.0,2.75
Admiral,Westwood,1606,2335,27429,4893.0,25242.0,5.5
Admiral,Roxbury,885,926,9013,2398.0,9635.0,2.75
Admiral,North Beacon Hill,627,1006,7411,2360.0,12072.0,5.5
Admiral,Mt. Baker Station,720,1085,8348,2562.0,13336.0,5.5
Admiral,Columbia City Station,712,1099,8917,2678.0,15568.0,2.75
Admiral,Othello Station,866,1189,11419,2880.0,17850.0,5.5
Admiral,Rainier Beach,944,1255,16219,4211.0,21855.0,2.75
North Beacon Hill,West Seattle Junction/Triangle,610,615,7256,2190.0,13124.0,5.5
North Beacon Hill,Morgan Junction,805,808,9070,2300.0,15030.0,5.5
North Beacon Hill,Westwood,1458,1829,23066,3273.0,20937.0,5.5
North Beacon Hill,Roxbury,928,936,10762,2406.0,16347.0,5.5
North Beacon Hill,Admiral,581,579,7387,2160.0,11807.0,5.5
North Beacon Hill,Mt. Baker Station,203,203,1221,222.0,1337.0,2.75
North Beacon Hill,Columbia City Station,423,421,3243,300.0,3107.0,2.75
North Beacon Hill,Othello Station,704,698,5797,540.0,5851.0,2.75
North Beacon Hill,Rainier Beach,849,881,12424,1511.0,9576.0,5.5
Mt. Baker Station,West Seattle Junction/Triangle,744,766,8198,2409.0,14300.0,5.5
Mt. Baker Station,Morgan Junction,939,959,10013,2519.0,16206.0,5.5
Mt. Baker Station,Westwood,1596,1895,22202,3492.0,22114.0,5.5
Mt. Baker Station,Roxbury,1062,1086,11705,2625.0,17523.0,5.5
Mt. Baker Station,Admiral,715,730,8329,2379.0,12984.0,5.5
Mt. Baker Station,North Beacon Hill,220,234,1221,219.0,1235.0,2.75
Mt. Baker Station,Columbia City Station,218,213,1937,275.0,2094.0,2.75
Mt. Baker Station,Othello Station,519,506,4520,515.0,4838.0,2.75
Mt. Baker Station,Rainier Beach,898,860,7981,1519.0,8482.0,2.75
Columbia City Station,West Seattle Junction/Triangle,798,903,9137,2319.0,13375.0,2.75
Columbia City Station,Morgan Junction,994,1096,10952,2735.0,18296.0,5.5
Columbia City Station,Westwood,1647,2112,24947,3588.0,24204.0,5.5
Columbia City Station,Roxbury,1064,1138,10079,2721.0,19613.0,5.5
Columbia City Station,Admiral,769,867,9268,2675.0,15402.0,2.75
Columbia City Station,North Beacon Hill,461,480,3579,315.0,3324.0,2.75
Columbia City Station,Mt. Baker Station,370,420,2426,297.0,2362.0,2.75
Columbia City Station,Othello Station,268,257,2355,240.0,2753.0,2.75
Columbia City Station,Rainier Beach,649,637,5702,1160.0,6266.0,2.75
Othello Station,West Seattle Junction/Triangle,810,1112,11147,2344.0,15559.0,5.5
Othello Station,Morgan Junction,1005,1304,12962,2960.0,20809.0,5.5
Othello Station,Westwood,1669,2378,27371,3813.0,26716.0,5.5
Othello Station,Roxbury,1004,1096,9902,2946.0,22126.0,5.5
Othello Station,Admiral,781,1075,11278,2700.0,17586.0,5.5
Othello Station,North Beacon Hill,688,769,5799,540.0,5837.0,2.75
Othello Station,Mt. Baker Station,558,667,4521,522.0,4875.0,2.75
Othello Station,Columbia City Station,349,403,2648,255.0,2981.0,2.75
Othello Station,Rainier Beach,339,341,3167,785.0,4075.0,2.75
Rainier Beach,West Seattle Junction/Triangle,967,1302,16311,4074.0,20038.0,2.75
Rainier Beach,Morgan Junction,1319,1381,15148,4630.0,21781.0,2.75
Rainier Beach,Westwood,1827,2566,32535,5843.0,29590.0,5.5
Rainier Beach,Roxbury,1109,1136,12297,4955.0,32235.0,0.0
Rainier Beach,Admiral,938,1266,16442,4430.0,22065.0,2.75
Rainier Beach,North Beacon Hill,1036,1172,9039,2030.0,9431.0,5.5
Rainier Beach,Mt. Baker Station,932,1043,7981,1550.0,8486.0,2.75
Rainier Beach,Columbia City Station,726,779,5982,1227.0,6547.0,2.75
Rainier Beach,Othello Station,344,354,3154,823.0,3804.0,2.75
West Seattle Junction/Triangle,Belltown,771,1495,10063,1826.0,10667.0,2.75
Morgan Junction,Belltown,967,1672,11913,2021.0,12438.0,2.75
Westwood,Belltown,1529,1715,17820,2965.0,16571.0,5.5
Roxbury,Belltown,1061,1880,13706,2867.0,13897.0,2.75
Admiral,Belltown,710,1447,10223,2892.0,12855.0,2.75
North Beacon Hill,Belltown,861,1146,6058,1374.0,6178.0,5.5
Mt. Baker Station,Belltown,1035,1403,6426,2075.0,7854.0,2.75
Columbia City Station,Belltown,1070,1567,9114,1790.0,9444.0,5.5
Othello Station,Belltown,1093,1833,11539,2015.0,11957.0,5.5
Rainier Beach,Belltown,1251,2022,16702,3470.0,15412.0,8.25
Belltown,University District,888,952,8063,2097.0,8188.0,2.75
Belltown,Ballard,1059,1123,9326,2136.0,9827.0,2.75
Belltown,Fremont,453,484,4735,675.0,4799.0,2.75
Belltown,Campus Parkway,789,829,7430,1526.0,7670.0,2.75
Belltown,Northgate,1041,1077,13265,2935.0,14543.0,2.75
Belltown,Broadview,1292,1301,13705,2704.0,13520.0,2.75
Belltown,Crown Hill,1115,1120,11320,2017.0,10976.0,2.75
Belltown,Greenwood,964,979,10471,1727.0,10033.0,2.75
Belltown,Lake City,1182,1233,14413,3267.0,19190.0,2.75
